category,rating,timestamp,price,platform,location
Music,4.1,2023-05-18,36.02,Smart TV,Africa
Clothing,2.5,2023-03-21,129.25,Web,North America
Beauty,1.4,2024-05-09,301.88,Tablet,Australia
Home,1.9,2023-03-17,479.48,Mobile App,South America
Home,2.0,2023-12-22,458.08,Mobile App,North America
Sports,4.7,2024-10-25,25.33,Tablet,North America
Music,2.9,2024-04-08,491.42,Web,Asia
Sports,4.7,2024-08-28,416.14,Mobile App,South America
Music,4.5,2023-12-12,190.43,Tablet,Australia
Sports,4.8,2024-06-19,142.12,Smart TV,Asia
Movies,1.1,2024-08-24,307.83,Smart TV,Europe
Beauty,2.0,2024-07-28,146.76,Web,South America
Movies,4.5,2024-07-03,48.82,Web,Asia
Sports,3.5,2023-06-26,366.85,Web,Australia
Music,3.4,2023-01-02,300.64,Tablet,Africa
Electronics,3.2,2024-09-19,393.09,Web,Australia
Music,4.5,2024-03-19,446.98,Mobile App,Africa
Electronics,2.7,2024-08-14,336.35,Web,North America
Electronics,4.1,2023-09-28,62.36,Tablet,Europe
Music,2.8,2024-12-17,268.21,Web,South America
Electronics,3.2,2023-09-01,275.87,Tablet,Africa
Games,2.5,2024-11-05,98.08,Tablet,Australia
Movies,2.8,2023-09-24,428.71,Mobile App,Asia
Music,2.2,2024-05-11,438.37,Tablet,North America
Home,2.3,2024-03-21,391.12,Smart TV,Asia
Movies,1.9,2023-09-18,167.54,Mobile App,Africa
Games,3.5,2023-12-28,450.05,Smart TV,North America
Games,4.4,2024-05-13,186.31,Web,Asia
Movies,2.1,2023-08-09,357.9,Mobile App,Africa
Clothing,1.1,2024-05-04,307.18,Smart TV,Africa
Electronics,1.5,2024-02-03,482.8,Mobile App,Australia
Sports,4.6,2023-10-21,93.93,Smart TV,Africa
Electronics,1.2,2023-10-13,348.86,Tablet,Africa
Music,3.6,2023-08-28,44.86,Smart TV,Europe
Games,1.3,2024-02-05,13.94,Tablet,Australia
Electronics,4.8,2024-10-24,176.05,Web,South America
Electronics,2.1,2024-06-04,87.64,Web,Asia
Beauty,2.1,2024-10-09,314.65,Web,Africa
Beauty,4.1,2023-07-04,267.86,Tablet,Australia
Music,2.0,2024-07-28,397.85,Mobile App,Australia
Music,1.5,2024-04-26,105.35,Web,Australia
Home,3.5,2023-04-06,77.27,Mobile App,Asia
Beauty,1.8,2023-10-18,33.4,Tablet,Europe
Electronics,1.7,2024-03-04,337.99,Tablet,Africa
Music,4.7,2024-02-18,89.28,Web,Europe
Music,1.3,2024-04-24,282.9,Tablet,Africa
Sports,4.9,2023-10-10,95.34,Mobile App,Asia
Music,4.5,2024-05-24,363.08,Mobile App,North America
Movies,1.8,2023-06-08,341.92,Mobile App,Asia
Beauty,4.8,2024-06-07,188.3,Tablet,Australia
Books,1.7,2023-02-11,137.13,Smart TV,South America
Movies,3.5,2024-06-14,195.76,Tablet,Europe
Home,3.5,2023-01-28,290.22,Web,South America
Sports,4.1,2024-08-30,241.75,Mobile App,Africa
Sports,1.8,2022-12-25,473.63,Tablet,Africa
Home,3.6,2024-08-01,138.93,Web,North America
Clothing,1.6,2024-03-13,64.91,Tablet,North America
Clothing,2.2,2024-04-21,294.91,Smart TV,North America
Books,3.8,2024-04-07,188.55,Web,Africa
Sports,3.4,2024-09-15,310.48,Mobile App,Europe
Music,3.2,2024-12-01,154.16,Smart TV,South America
Beauty,4.0,2024-12-01,331.69,Mobile App,North America
Games,1.5,2023-09-01,249.0,Mobile App,Asia
Electronics,4.8,2023-02-19,323.42,Smart TV,South America
Sports,1.6,2023-09-09,461.24,Smart TV,Africa
Sports,1.6,2024-10-21,315.75,Mobile App,Asia
Home,2.7,2023-01-26,48.19,Web,Australia
Clothing,2.8,2024-03-28,194.64,Mobile App,North America
Music,4.9,2024-09-03,403.52,Smart TV,Asia
Movies,4.7,2023-10-29,442.5,Tablet,South America
Electronics,2.5,2023-10-19,173.52,Tablet,Australia
Electronics,2.6,2024-11-17,7.59,Smart TV,South America
Games,4.9,2024-09-05,22.89,Mobile App,South America
Games,4.2,2024-04-04,321.17,Mobile App,North America
Movies,3.5,2023-05-11,202.18,Mobile App,Africa
Electronics,1.0,2024-10-28,85.71,Tablet,Africa
Electronics,3.2,2023-08-08,162.19,Web,South America
Beauty,2.1,2024-12-05,26.78,Tablet,North America
Clothing,4.3,2023-07-29,255.0,Tablet,South America
Music,4.2,2024-06-19,192.25,Web,South America
Music,4.8,2023-05-17,448.21,Web,South America
Home,2.2,2024-06-25,430.4,Smart TV,Australia
Clothing,3.8,2024-08-17,85.08,Tablet,Asia
Movies,3.6,2024-04-26,123.75,Smart TV,North America
Books,2.9,2023-12-14,323.31,Mobile App,South America
Games,3.8,2023-10-06,370.0,Smart TV,Africa
Movies,3.7,2023-12-29,135.24,Tablet,Europe
Beauty,4.7,2023-09-18,57.54,Smart TV,South America
Games,1.6,2023-06-16,148.39,Web,Asia
Clothing,2.4,2023-03-17,455.32,Mobile App,North America
Sports,2.5,2024-04-07,236.54,Tablet,Australia
Sports,4.9,2024-08-19,370.14,Tablet,Africa
Home,1.2,2024-05-15,293.61,Web,Africa
Books,4.9,2024-09-27,179.39,Web,South America
Movies,4.3,2024-03-17,93.84,Web,Asia
Movies,3.5,2024-08-26,289.27,Web,North America
Music,1.5,2024-08-01,391.86,Web,Asia
Clothing,4.1,2024-08-06,251.74,Tablet,North America
Home,4.9,2024-10-26,255.36,Tablet,Australia
Music,4.4,2023-11-11,35.91,Tablet,North America
Beauty,4.9,2023-04-20,16.28,Mobile App,South America
Sports,2.4,2024-08-10,266.94,Web,Africa
Music,4.1,2024-02-15,288.56,Mobile App,Africa
Music,3.5,2023-03-08,283.46,Tablet,North America
Home,1.2,2024-12-03,392.65,Smart TV,Africa
Electronics,2.4,2024-09-14,40.37,Smart TV,Asia
Clothing,4.6,2023-02-18,242.66,Tablet,South America
Clothing,2.5,2023-06-02,91.0,Tablet,Australia
Games,3.7,2023-01-12,56.64,Web,Europe
Beauty,1.9,2023-05-11,337.02,Mobile App,Africa
Sports,3.1,2024-12-13,313.95,Web,North America
Sports,4.1,2024-01-15,370.23,Web,Australia
Beauty,4.5,2024-10-01,154.61,Smart TV,Europe
Home,1.4,2024-07-28,262.66,Smart TV,Europe
Sports,1.6,2023-01-09,118.91,Tablet,North America
Music,3.6,2023-09-10,420.4,Smart TV,Africa
Movies,2.1,2023-01-08,172.1,Tablet,Australia
Clothing,2.2,2024-03-15,283.46,Mobile App,Europe
Music,3.6,2023-06-27,106.61,Tablet,Asia
Games,2.9,2024-09-25,367.7,Web,Europe
Music,2.0,2023-05-14,485.47,Tablet,Australia
Movies,2.5,2023-11-17,405.67,Web,South America
Beauty,2.7,2023-07-14,403.53,Mobile App,North America
Movies,1.4,2023-01-27,29.32,Smart TV,North America
Clothing,3.0,2023-02-28,456.89,Web,South America
Electronics,1.1,2023-04-12,399.22,Web,Europe
Electronics,1.7,2024-10-04,154.94,Tablet,Europe
Beauty,4.5,2023-06-09,256.62,Smart TV,South America
Games,2.9,2024-09-18,36.73,Tablet,Asia
Home,2.2,2024-07-06,134.32,Web,Europe
Clothing,2.5,2023-12-09,183.48,Web,Asia
Books,3.8,2024-10-22,418.57,Mobile App,Europe
Electronics,1.2,2023-01-13,422.78,Smart TV,South America
Music,4.2,2024-08-01,365.05,Mobile App,South America
Books,2.9,2024-01-02,266.6,Mobile App,Europe
Clothing,1.6,2023-01-28,273.96,Web,Australia
Beauty,2.2,2024-10-18,460.04,Tablet,Australia
Clothing,3.1,2024-08-13,111.08,Web,Asia
Beauty,3.7,2024-03-26,264.15,Tablet,South America
Movies,4.9,2023-12-07,140.9,Tablet,North America
Sports,3.7,2023-03-28,409.22,Mobile App,North America
Movies,3.3,2024-10-21,413.85,Web,Europe
Music,3.6,2024-09-03,124.83,Web,Europe
Books,4.7,2024-02-06,14.51,Mobile App,North America
Home,4.2,2023-06-10,361.41,Web,Asia
Music,3.2,2023-04-14,243.66,Tablet,Australia
Movies,3.2,2023-08-28,470.9,Mobile App,Africa
Electronics,1.6,2023-05-20,413.41,Tablet,Australia
Games,1.0,2024-02-26,273.49,Mobile App,Europe
Sports,1.1,2023-05-23,401.62,Smart TV,Africa
Electronics,2.9,2024-08-06,123.29,Tablet,Africa
Beauty,2.8,2023-03-17,56.67,Smart TV,South America
Electronics,1.7,2024-03-02,99.86,Smart TV,Asia
Electronics,4.2,2024-01-05,373.97,Tablet,Asia
Movies,4.5,2024-01-28,93.88,Web,Australia
Music,2.6,2024-07-28,411.18,Tablet,Africa
Books,2.5,2023-01-13,126.7,Web,Australia
Games,2.7,2024-12-02,166.53,Mobile App,South America
Beauty,3.6,2023-10-24,228.65,Web,South America
Games,4.0,2024-07-28,468.28,Tablet,Australia
Books,2.2,2023-03-20,155.15,Smart TV,Australia
Music,3.6,2024-06-29,88.02,Mobile App,Africa
Electronics,2.1,2023-08-09,79.81,Tablet,Australia
Books,2.8,2024-10-14,178.61,Mobile App,Europe
Movies,3.6,2023-07-19,445.5,Tablet,Asia
Movies,4.4,2023-12-02,50.31,Tablet,Europe
Games,5.0,2023-05-14,369.06,Smart TV,Asia
Music,2.3,2023-03-14,42.6,Web,Europe
Games,3.3,2023-02-24,159.42,Tablet,Africa
Home,1.2,2024-06-11,305.74,Tablet,South America
Music,2.9,2024-06-02,343.73,Mobile App,Asia
Games,5.0,2023-11-16,183.22,Smart TV,North America
Home,2.4,2024-04-05,225.15,Tablet,Africa
Clothing,1.8,2024-06-18,135.86,Tablet,South America
Clothing,2.3,2023-05-24,417.8,Tablet,Asia
Home,4.6,2024-03-21,179.5,Tablet,Europe
Books,1.8,2023-03-21,418.95,Mobile App,Africa
Electronics,4.5,2024-02-09,419.99,Tablet,North America
Home,4.5,2023-03-28,417.36,Smart TV,Africa
Movies,1.8,2023-11-16,325.22,Web,Africa
Beauty,4.4,2023-12-22,436.56,Tablet,South America
Music,4.1,2023-01-07,498.36,Mobile App,Australia
Music,1.3,2023-11-28,317.35,Web,Africa
Beauty,1.6,2024-01-02,280.55,Mobile App,South America
Clothing,4.5,2024-09-22,32.62,Web,Australia
Games,1.5,2024-11-22,73.93,Tablet,Asia
Beauty,3.7,2024-10-14,77.84,Tablet,Asia
Sports,3.5,2024-03-11,91.78,Tablet,North America
Clothing,2.0,2023-06-25,63.04,Tablet,Asia
Electronics,1.7,2024-11-19,192.73,Mobile App,Africa
Books,2.2,2024-01-08,155.34,Mobile App,Europe
Sports,3.2,2023-06-29,29.96,Mobile App,Australia
Music,1.5,2023-06-13,357.6,Smart TV,North America
Clothing,3.4,2023-04-07,400.83,Web,Australia
Games,4.8,2023-03-14,279.31,Mobile App,South America
Games,3.3,2023-07-15,209.44,Web,Asia
Books,2.7,2024-01-17,217.34,Tablet,Europe
Sports,1.7,2023-04-01,34.57,Mobile App,Australia
Games,1.8,2023-01-17,266.36,Mobile App,Asia
Electronics,1.1,2023-08-30,50.85,Smart TV,North America
Books,1.3,2024-04-12,89.24,Tablet,Africa
Books,3.0,2024-12-01,151.13,Tablet,North America
Beauty,2.7,2023-11-03,117.75,Web,South America
Sports,4.8,2023-10-22,292.86,Tablet,Australia
Music,1.1,2024-11-04,345.95,Smart TV,Asia
Games,2.9,2024-12-20,284.2,Smart TV,South America
Games,4.2,2024-04-19,482.36,Smart TV,Asia
Music,2.8,2023-12-29,257.34,Web,South America
Music,4.5,2024-10-21,490.09,Mobile App,Australia
Sports,4.3,2024-11-18,418.35,Smart TV,Africa
Sports,1.7,2024-11-23,497.04,Mobile App,Africa
Electronics,3.9,2024-02-11,331.51,Mobile App,Asia
Electronics,3.4,2023-05-02,454.74,Mobile App,Australia
Games,3.2,2023-03-24,461.72,Mobile App,Europe
Music,1.6,2024-03-03,192.23,Web,South America
Electronics,3.7,2023-08-18,444.49,Mobile App,Europe
Home,4.4,2024-04-19,30.36,Smart TV,Africa
Books,4.8,2024-03-18,232.6,Tablet,Australia
Sports,2.1,2023-11-27,374.25,Mobile App,Africa
Beauty,2.9,2024-11-30,36.76,Smart TV,Europe
Clothing,4.6,2023-03-20,48.32,Smart TV,South America
Clothing,4.5,2024-10-08,122.41,Tablet,South America
Electronics,1.8,2024-04-14,60.48,Tablet,North America
Movies,2.2,2023-12-10,450.27,Mobile App,Europe
Games,1.1,2023-11-28,495.53,Web,Asia
Books,1.8,2023-09-13,76.24,Smart TV,Africa
Beauty,4.8,2023-12-26,141.34,Smart TV,Africa
Games,4.9,2024-06-21,108.98,Tablet,Europe
Movies,1.4,2024-11-19,397.5,Smart TV,Asia
Sports,2.5,2023-06-17,475.44,Mobile App,North America
Games,4.4,2023-03-04,171.68,Mobile App,North America
Sports,4.9,2023-08-15,228.06,Tablet,North America
Beauty,3.7,2023-10-25,363.01,Mobile App,Asia
Books,3.6,2023-10-03,162.78,Tablet,Europe
Music,2.1,2023-10-03,496.11,Web,Europe
Games,1.7,2024-10-28,347.51,Web,Africa
Home,2.8,2023-09-30,490.01,Web,North America
Sports,3.5,2023-09-21,57.86,Mobile App,Europe
Movies,4.6,2024-11-02,252.41,Tablet,Europe
Movies,4.5,2024-06-17,387.06,Mobile App,Australia
Beauty,2.3,2023-11-10,29.93,Web,Asia
Clothing,1.4,2024-06-17,171.05,Mobile App,Australia
Games,5.0,2023-03-20,485.93,Mobile App,Europe
Clothing,2.9,2024-09-10,84.27,Web,Australia
Home,2.0,2024-01-04,331.32,Mobile App,Australia
Books,5.0,2023-11-16,240.83,Web,Africa
Clothing,4.4,2024-08-19,16.62,Tablet,Australia
Beauty,4.5,2023-07-15,285.95,Web,Europe
Sports,4.1,2024-10-08,401.97,Mobile App,Asia
Clothing,4.6,2023-04-25,466.07,Mobile App,South America
Electronics,3.7,2024-11-25,122.79,Web,Europe
Beauty,3.5,2024-04-09,382.97,Web,Europe
Beauty,2.6,2024-10-22,231.68,Smart TV,North America
Beauty,4.8,2024-03-02,28.98,Smart TV,Asia
Clothing,3.4,2023-01-08,479.37,Tablet,Asia
Sports,3.6,2024-03-30,357.14,Smart TV,Asia
Games,2.8,2023-02-09,226.37,Tablet,Asia
Books,2.3,2023-01-23,42.41,Tablet,Australia
Movies,2.8,2024-02-11,355.87,Smart TV,Asia
Sports,3.9,2024-06-08,107.94,Smart TV,South America
Music,3.6,2023-06-21,339.59,Tablet,Africa
Beauty,3.8,2024-11-20,83.83,Web,North America
Games,3.5,2024-04-13,59.75,Web,Asia
Music,4.9,2023-01-26,39.97,Smart TV,North America
Books,3.2,2024-10-24,202.19,Mobile App,Australia
Music,3.7,2023-07-22,102.55,Web,Europe
Sports,1.9,2023-01-30,385.07,Tablet,Europe
Electronics,3.0,2024-01-27,268.98,Web,Africa
Music,2.7,2023-09-02,401.11,Mobile App,Asia
Sports,4.2,2023-03-13,107.44,Smart TV,Europe
Movies,4.7,2024-03-27,190.52,Smart TV,Europe
Clothing,1.7,2023-12-29,55.98,Web,Australia
Books,2.5,2023-07-19,126.34,Web,North America
Music,3.4,2024-07-27,15.3,Tablet,Africa
Sports,3.4,2024-03-06,202.0,Mobile App,Africa
Books,4.1,2024-12-01,396.08,Smart TV,Australia
Movies,4.8,2023-04-10,381.03,Web,Asia
Clothing,4.5,2024-01-28,417.59,Web,Europe
Home,3.8,2023-04-08,454.49,Smart TV,Africa
Home,5.0,2023-01-02,377.62,Smart TV,North America
Home,3.2,2024-04-10,423.04,Tablet,Australia
Books,4.9,2024-10-07,10.18,Smart TV,North America
Beauty,4.5,2024-04-24,442.29,Web,North America
Beauty,2.4,2024-01-04,313.73,Web,Europe
Clothing,1.8,2023-10-19,211.49,Tablet,Europe
Electronics,3.3,2023-03-18,45.64,Mobile App,Asia
Clothing,1.3,2023-11-29,480.98,Tablet,North America
Music,4.8,2023-05-15,437.29,Mobile App,North America
Clothing,2.7,2024-04-01,306.09,Smart TV,Australia
Movies,4.0,2024-02-18,229.32,Web,Europe
Sports,2.7,2024-11-24,163.96,Smart TV,Australia
Electronics,1.9,2023-10-31,63.89,Tablet,South America
Clothing,4.7,2023-02-28,216.47,Web,North America
Books,1.6,2024-04-28,42.27,Mobile App,North America
Clothing,1.1,2023-06-10,157.0,Mobile App,Africa
Games,4.4,2024-01-05,136.04,Tablet,Africa
Sports,1.9,2024-11-11,168.96,Web,North America
Sports,4.9,2024-08-11,285.69,Tablet,South America
Music,2.8,2023-09-11,295.56,Mobile App,North America
Clothing,2.8,2023-11-16,177.21,Tablet,Europe
Games,5.0,2024-12-14,340.64,Mobile App,South America
Electronics,1.2,2023-07-06,493.69,Mobile App,North America
Movies,1.7,2024-07-05,404.11,Tablet,Europe
Home,4.4,2023-10-11,209.12,Mobile App,Asia
Games,3.8,2023-08-02,475.04,Web,South America
Movies,2.8,2023-11-15,426.69,Smart TV,South America
Sports,2.1,2023-04-10,285.2,Smart TV,Asia
Music,3.6,2023-10-29,467.31,Tablet,Europe
Home,1.7,2023-11-04,258.76,Smart TV,South America
Music,1.1,2023-07-18,199.21,Mobile App,South America
Movies,3.1,2024-10-18,427.09,Mobile App,South America
Books,3.5,2023-08-30,52.71,Smart TV,South America
Movies,2.4,2023-10-11,199.58,Tablet,Africa
Electronics,1.3,2024-03-01,386.98,Smart TV,Asia
Music,4.6,2023-12-08,235.41,Smart TV,Australia
Electronics,2.2,2024-04-25,472.67,Smart TV,Africa
Home,2.4,2024-02-01,355.55,Smart TV,Europe
Electronics,3.0,2023-01-30,101.53,Smart TV,Europe
Movies,4.1,2024-01-25,272.16,Tablet,Africa
Clothing,3.1,2024-09-25,471.73,Web,Asia
Sports,1.8,2024-06-13,216.07,Web,Australia
Clothing,4.6,2023-11-04,205.35,Web,Europe
Games,2.9,2024-07-27,479.42,Mobile App,Asia
Electronics,4.1,2024-04-22,165.79,Tablet,Australia
Sports,4.4,2024-07-03,402.28,Tablet,South America
Beauty,2.5,2023-09-28,318.84,Web,Asia
Beauty,4.0,2023-06-17,77.2,Tablet,Australia
Games,1.8,2023-07-10,249.58,Web,Asia
Games,1.7,2024-05-13,390.28,Tablet,Europe
Music,4.4,2023-10-10,90.5,Mobile App,Africa
Movies,3.9,2024-05-14,77.57,Mobile App,Asia
Electronics,4.7,2023-01-29,291.5,Tablet,Africa
Music,3.6,2023-09-24,216.24,Mobile App,Africa
Movies,2.8,2024-04-06,472.22,Smart TV,South America
Home,5.0,2024-09-03,199.62,Tablet,Australia
Books,1.6,2023-11-20,256.97,Smart TV,Africa
Games,1.0,2023-01-22,229.26,Web,Asia
Home,3.3,2023-06-10,202.03,Tablet,South America
Beauty,3.7,2024-05-13,259.98,Mobile App,Europe
Music,3.9,2023-06-06,315.19,Tablet,Asia
Sports,4.4,2024-11-15,264.2,Web,Europe
Electronics,3.3,2023-03-30,55.82,Web,Asia
Clothing,4.7,2024-07-20,320.49,Smart TV,North America
Music,2.0,2023-12-02,98.39,Mobile App,Asia
Electronics,1.0,2024-12-02,263.58,Smart TV,Australia
Games,5.0,2023-03-30,208.41,Mobile App,Africa
Music,2.9,2024-08-12,23.98,Mobile App,North America
Books,1.7,2023-04-12,199.89,Tablet,Asia
Electronics,4.8,2024-12-01,407.09,Mobile App,Asia
Electronics,2.1,2024-07-06,475.6,Smart TV,Europe
Home,2.8,2024-09-21,177.18,Smart TV,South America
Music,2.5,2024-06-04,497.26,Tablet,Asia
Movies,4.9,2023-08-27,276.84,Mobile App,North America
Games,1.8,2022-12-28,355.16,Tablet,North America
Sports,4.0,2023-11-02,467.42,Web,South America
Clothing,2.8,2024-10-29,277.54,Tablet,Europe
Electronics,2.4,2024-02-18,317.41,Tablet,North America
Electronics,3.4,2024-11-27,475.75,Smart TV,Asia
Home,3.7,2023-10-17,40.97,Smart TV,Europe
Beauty,4.6,2023-09-01,109.0,Web,Africa
Home,1.9,2024-06-25,417.1,Smart TV,North America
Home,3.7,2023-12-03,277.33,Mobile App,South America
Home,2.9,2023-11-14,109.77,Mobile App,South America
Electronics,4.7,2023-01-03,225.14,Mobile App,South America
Music,2.7,2024-10-19,131.53,Smart TV,Europe
Music,1.3,2024-09-02,338.67,Tablet,North America
Beauty,2.8,2024-05-24,425.0,Mobile App,Asia
Sports,1.1,2023-08-21,92.13,Tablet,South America
Movies,4.5,2024-07-12,126.08,Smart TV,Europe
Home,2.0,2023-10-01,43.86,Tablet,Europe
Home,5.0,2023-05-30,8.83,Web,Africa
Sports,4.5,2023-06-29,326.6,Mobile App,Australia
Books,2.2,2024-12-20,123.39,Tablet,Europe
Games,2.6,2024-07-06,412.4,Web,Africa
Movies,1.5,2024-06-23,345.63,Mobile App,Asia
Games,1.1,2024-02-11,470.23,Mobile App,North America
Beauty,2.2,2024-08-01,181.18,Mobile App,Asia
Electronics,1.6,2023-07-02,182.09,Web,Africa
Clothing,2.8,2023-05-30,83.46,Tablet,Europe
Games,4.4,2024-03-16,180.91,Smart TV,South America
Beauty,1.0,2024-08-06,163.57,Smart TV,South America
Home,3.5,2024-12-21,453.68,Web,Australia
Music,2.4,2024-11-13,29.46,Smart TV,Australia
Beauty,4.2,2023-11-28,443.54,Tablet,Europe
Music,4.8,2023-01-08,143.28,Web,Asia
Games,1.3,2024-06-23,238.97,Web,Asia
Beauty,2.1,2023-06-06,87.28,Tablet,Europe
Electronics,4.7,2024-11-18,363.01,Mobile App,Asia
Home,3.2,2024-04-15,220.53,Smart TV,South America
Music,2.4,2023-10-25,462.1,Web,Australia
Games,3.0,2023-09-24,274.79,Smart TV,North America
Clothing,3.4,2023-10-27,456.42,Mobile App,Africa
Beauty,3.1,2024-08-27,209.24,Smart TV,South America
Beauty,4.9,2023-06-17,436.9,Tablet,South America
Clothing,1.4,2023-06-29,389.01,Mobile App,Australia
Clothing,1.3,2024-04-12,201.81,Tablet,Europe
Clothing,1.9,2023-04-27,397.84,Web,Australia
Home,4.4,2023-06-25,173.68,Web,Europe
Home,4.6,2023-04-23,350.33,Tablet,South America
Music,2.0,2024-10-11,408.21,Tablet,Europe
Clothing,2.5,2023-05-23,122.99,Smart TV,Asia
Games,3.1,2024-12-23,19.17,Smart TV,Asia
Sports,2.9,2023-09-26,226.96,Smart TV,North America
Home,2.0,2023-05-06,97.16,Mobile App,Australia
Music,4.2,2023-04-02,370.15,Smart TV,South America
Books,2.2,2024-02-13,146.49,Web,Asia
Music,1.4,2023-07-09,490.34,Smart TV,Asia
Beauty,1.2,2023-03-29,359.5,Smart TV,Asia
Clothing,1.7,2023-02-18,14.17,Tablet,North America
Movies,4.7,2024-10-03,13.3,Smart TV,Asia
Movies,3.9,2023-01-24,42.89,Tablet,Europe
Movies,1.2,2024-05-27,307.97,Mobile App,Europe
Home,1.3,2024-05-29,309.17,Tablet,Australia
Books,1.4,2024-03-29,153.81,Web,South America
Music,4.7,2023-03-17,96.65,Mobile App,Europe
Books,4.7,2023-04-14,61.67,Smart TV,Africa
Books,3.1,2023-02-01,424.86,Smart TV,South America
Beauty,3.9,2024-11-16,187.07,Mobile App,North America
Games,3.6,2023-06-10,390.28,Web,Australia
Movies,4.0,2024-08-28,425.81,Mobile App,Australia
Beauty,4.4,2023-09-07,239.92,Mobile App,Asia
Beauty,4.2,2024-08-24,466.53,Smart TV,North America
Games,1.1,2024-02-19,56.65,Tablet,Asia
Home,2.8,2024-09-11,197.11,Tablet,Africa
Games,1.6,2023-08-07,68.08,Smart TV,Australia
Games,2.2,2024-02-03,328.43,Tablet,Asia
Electronics,3.3,2023-11-11,396.6,Tablet,South America
Music,2.0,2023-02-18,274.31,Tablet,North America
Beauty,4.4,2024-04-27,180.65,Web,Europe
Beauty,1.8,2024-03-16,342.46,Tablet,North America
Books,2.4,2024-08-21,432.39,Web,South America
Games,3.1,2024-08-25,69.29,Mobile App,Asia
Sports,4.0,2023-04-21,135.7,Mobile App,Africa
Games,1.2,2024-03-16,225.5,Mobile App,Australia
Sports,3.0,2024-09-03,261.83,Smart TV,North America
Games,3.7,2024-06-19,93.13,Smart TV,Europe
Books,3.4,2023-09-25,82.0,Tablet,Australia
Books,2.8,2023-12-07,165.54,Web,Africa
Music,2.8,2023-01-28,455.42,Smart TV,Africa
Beauty,3.6,2023-09-01,439.98,Mobile App,Africa
Home,1.9,2023-01-16,366.62,Smart TV,Europe
Sports,4.2,2023-06-01,189.48,Web,Africa
Music,3.6,2024-05-02,151.26,Smart TV,North America
Beauty,2.4,2024-11-15,439.8,Mobile App,South America
Music,2.7,2023-11-04,212.61,Smart TV,South America
Home,2.1,2024-04-24,364.8,Mobile App,Asia
Home,3.3,2024-03-30,132.91,Tablet,Asia
Music,3.7,2023-10-30,222.34,Tablet,Africa
Games,3.2,2024-08-17,111.91,Tablet,Europe
Movies,3.1,2024-02-08,245.36,Mobile App,Asia
Clothing,1.5,2023-11-19,491.43,Web,Europe
Books,4.5,2023-09-28,165.85,Smart TV,Africa
Home,3.1,2023-04-02,441.08,Web,Europe
Beauty,4.3,2024-10-10,21.35,Smart TV,Australia
Music,3.5,2024-12-01,377.15,Web,Australia
Electronics,2.9,2023-10-30,283.92,Mobile App,Africa
Books,3.9,2023-06-28,438.24,Mobile App,Asia
Electronics,4.6,2023-08-05,342.91,Tablet,North America
Music,3.4,2024-02-09,376.11,Mobile App,Africa
Games,1.1,2023-11-11,231.4,Web,North America
Clothing,4.1,2023-05-29,331.81,Web,Africa
Home,3.9,2023-08-02,247.28,Web,South America
Movies,2.0,2023-12-01,208.73,Smart TV,South America
Games,2.8,2024-04-21,316.85,Smart TV,Europe
Games,1.9,2023-08-08,224.87,Mobile App,Asia
Beauty,1.8,2023-07-12,411.23,Smart TV,Asia
Games,4.2,2023-03-30,34.93,Tablet,Africa
Clothing,1.3,2023-07-02,22.23,Mobile App,North America
Home,1.6,2024-05-04,174.11,Tablet,Asia
Games,1.9,2024-09-14,31.38,Mobile App,North America
Home,4.0,2022-12-26,173.9,Smart TV,Africa
Home,1.8,2024-08-27,456.82,Web,Asia
Home,4.3,2023-10-26,59.66,Smart TV,North America
